serialno,sample_geog,age,race,sex,AGEP,SEX,RAC1P
2011000200598,1,19 and under,white,male,17,1,1
2011000202414,1,19 and under,white,male,19,1,1
2011000212895,1,19 and under,white,male,18,1,1
2011000216246,1,19 and under,white,male,19,1,1
2011000247893,1,19 and under,white,male,18,1,1
2011000251338,1,19 and under,white,male,10,1,1
2011000280444,1,19 and under,white,male,17,1,1
2011000283440,1,19 and under,white,male,19,1,1
2011000287556,1,19 and under,white,male,0,1,1
2011000307659,1,19 and under,white,male,18,1,1
2011000313659,1,19 and under,white,male,18,1,1
2011000328637,1,19 and under,white,male,19,1,1
2011000328637,1,19 and under,white,male,17,1,1
2011000341588,1,19 and under,white,male,16,1,1
2011000341588,1,19 and under,white,male,3,1,1
2011000350664,1,19 and under,white,male,0,1,1
2011000355595,1,19 and under,white,male,8,1,1
2011000355595,1,19 and under,white,male,4,1,1
2011000366584,1,19 and under,white,male,5,1,1
2011000375494,1,19 and under,white,male,6,1,1
2011000408066,1,19 and under,white,male,12,1,1
2011000411039,1,19 and under,white,male,19,1,1
2011000420476,1,19 and under,white,male,15,1,1
2011000420476,1,19 and under,white,male,12,1,1
2011000420476,1,19 and under,white,male,8,1,1
2011000433710,1,19 and under,white,male,5,1,1
2011000435898,1,19 and under,white,male,2,1,1
2011000441726,1,19 and under,white,male,14,1,1
2011000446392,1,19 and under,white,male,9,1,1
2011000488731,1,19 and under,white,male,9,1,1
2011000488731,1,19 and under,white,male,0,1,1
2011000495485,1,19 and under,white,male,18,1,1
2011000503242,1,19 and under,white,male,19,1,1
2011000510144,1,19 and under,white,male,15,1,1
2011000512404,1,19 and under,white,male,15,1,1
2011000516864,1,19 and under,white,male,3,1,1
2011000525014,1,19 and under,white,male,19,1,1
2011000525753,1,19 and under,white,male,19,1,1
2011000537908,1,19 and under,white,male,17,1,1
2011000541721,1,19 and under,white,male,19,1,1
2011000570395,1,19 and under,white,male,7,1,1
2011000570395,1,19 and under,white,male,3,1,1
2011000572617,1,19 and under,white,male,14,1,1
2011000572617,1,19 and under,white,male,12,1,1
2011000573713,1,19 and under,white,male,1,1,1
2011000587077,1,19 and under,white,male,6,1,1
2011000588000,1,19 and under,white,male,16,1,1
2011000588000,1,19 and under,white,male,15,1,1
2011000588087,1,19 and under,white,male,0,1,1
2011000596860,1,19 and under,white,male,12,1,1
2011000605079,1,19 and under,white,male,1,1,1
2011000605079,1,19 and under,white,male,0,1,1
2011000606474,1,19 and under,white,male,9,1,1
2011000608091,1,19 and under,white,male,18,1,1
2011000645831,1,19 and under,white,male,18,1,1
2011000652203,1,19 and under,white,male,17,1,1
2011000654052,1,19 and under,white,male,3,1,1
2011000664813,1,19 and under,white,male,8,1,1
2011000664813,1,19 and under,white,male,6,1,1
2011000664813,1,19 and under,white,male,4,1,1
2011000664813,1,19 and under,white,male,2,1,1
2011000664813,1,19 and under,white,male,0,1,1
2011000667682,1,19 and under,white,male,16,1,1
2011000671413,1,19 and under,white,male,0,1,1
2011000686854,1,19 and under,white,male,11,1,1
2011000701181,1,19 and under,white,male,8,1,1
2011000715762,1,19 and under,white,male,6,1,1
2011000724415,1,19 and under,white,male,11,1,1
2011000724415,1,19 and under,white,male,7,1,1
2011000728242,1,19 and under,white,male,19,1,1
2011000734757,1,19 and under,white,male,14,1,1
2011000739333,1,19 and under,white,male,16,1,1
2011000739333,1,19 and under,white,male,16,1,1
2011000749611,1,19 and under,white,male,12,1,1
2011000749611,1,19 and under,white,male,8,1,1
2011000751513,1,19 and under,white,male,19,1,1
2011000753271,1,19 and under,white,male,3,1,1
2011000753271,1,19 and under,white,male,0,1,1
2011000767376,1,19 and under,white,male,8,1,1
2011000770205,1,19 and under,white,male,8,1,1
2011000770205,1,19 and under,white,male,5,1,1
2011000773914,1,19 and under,white,male,14,1,1
2011000773914,1,19 and under,white,male,12,1,1
2011000777602,1,19 and under,white,male,14,1,1
2011000789206,1,19 and under,white,male,16,1,1
2011000795741,1,19 and under,white,male,19,1,1
2011000799481,1,19 and under,white,male,18,1,1
2011000799481,1,19 and under,white,male,14,1,1
2011000825055,1,19 and under,white,male,15,1,1
2011000825055,1,19 and under,white,male,15,1,1
2011000832258,1,19 and under,white,male,4,1,1
2011000860016,1,19 and under,white,male,13,1,1
2011000867385,1,19 and under,white,male,0,1,1
2011000867385,1,19 and under,white,male,4,1,1
2011000873090,1,19 and under,white,male,18,1,1
2011000878428,1,19 and under,white,male,2,1,1
2011000878428,1,19 and under,white,male,0,1,1
2011000879305,1,19 and under,white,male,4,1,1
2011000882391,1,19 and under,white,male,1,1,1
2011000898817,1,19 and under,white,male,19,1,1
2011000914028,1,19 and under,white,male,18,1,1
2011000926616,1,19 and under,white,male,19,1,1
2011000936877,1,19 and under,white,male,4,1,1
2011000936877,1,19 and under,white,male,2,1,1
2011000936877,1,19 and under,white,male,0,1,1
2011000942175,1,19 and under,white,male,7,1,1
2011000957494,1,19 and under,white,male,12,1,1
2011000958889,1,19 and under,white,male,2,1,1
2011000974055,1,19 and under,white,male,16,1,1
2011000977186,1,19 and under,white,male,12,1,1
2011000978844,1,19 and under,white,male,13,1,1
2011000978876,1,19 and under,white,male,14,1,1
2011000985852,1,19 and under,white,male,15,1,1
2011000985852,1,19 and under,white,male,13,1,1
2011000989284,1,19 and under,white,male,15,1,1
2011001003145,1,19 and under,white,male,5,1,1
2011001007387,1,19 and under,white,male,10,1,1
2011001011685,1,19 and under,white,male,14,1,1
2011001011685,1,19 and under,white,male,10,1,1
2011001022323,1,19 and under,white,male,16,1,1
2011001033737,1,19 and under,white,male,9,1,1
2011001039868,1,19 and under,white,male,3,1,1
2011001042575,1,19 and under,white,male,16,1,1
2011001043860,1,19 and under,white,male,18,1,1
2011001056274,1,19 and under,white,male,5,1,1
2011001056571,1,19 and under,white,male,16,1,1
2011001069835,1,19 and under,white,male,18,1,1
2011001071724,1,19 and under,white,male,3,1,1
2011001086480,1,19 and under,white,male,13,1,1
2011001088065,1,19 and under,white,male,13,1,1
2011001099305,1,19 and under,white,male,12,1,1
2011001099305,1,19 and under,white,male,9,1,1
2011001110185,1,19 and under,white,male,19,1,1
2011001127612,1,19 and under,white,male,19,1,1
2011001136878,1,19 and under,white,male,2,1,1
2011001137672,1,19 and under,white,male,16,1,1
2011001139178,1,19 and under,white,male,11,1,1
2011001142490,1,19 and under,white,male,6,1,1
2011001144773,1,19 and under,white,male,17,1,1
2011001165795,1,19 and under,white,male,14,1,1
2011001199061,1,19 and under,white,male,10,1,1
2011001203861,1,19 and under,white,male,14,1,1
2011001218399,1,19 and under,white,male,17,1,1
2011001220916,1,19 and under,white,male,16,1,1
2011001220916,1,19 and under,white,male,16,1,1
2011001225552,1,19 and under,white,male,12,1,1
2011001227615,1,19 and under,white,male,5,1,1
2011001227615,1,19 and under,white,male,3,1,1
2011001229093,1,19 and under,white,male,15,1,1
2011001234050,1,19 and under,white,male,1,1,1
2011001234050,1,19 and under,white,male,17,1,1
2011001234050,1,19 and under,white,male,17,1,1
2011001234050,1,19 and under,white,male,10,1,1
2011001262738,1,19 and under,white,male,17,1,1
2011001262738,1,19 and under,white,male,11,1,1
2011001265516,1,19 and under,white,male,5,1,1
2011001267802,1,19 and under,white,male,8,1,1
2011001267802,1,19 and under,white,male,3,1,1
2011001268359,1,19 and under,white,male,2,1,1
2011001269396,1,19 and under,white,male,18,1,1
2011001269396,1,19 and under,white,male,15,1,1
2011001279592,1,19 and under,white,male,16,1,1
2011001289222,1,19 and under,white,male,7,1,1
2011001291852,1,19 and under,white,male,18,1,1
2011001297011,1,19 and under,white,male,18,1,1
2011001300596,1,19 and under,white,male,18,1,1
2011001310448,1,19 and under,white,male,5,1,1
2011001314522,1,19 and under,white,male,15,1,1
2011001321022,1,19 and under,white,male,1,1,1
2011001325306,1,19 and under,white,male,18,1,1
2011001332068,1,19 and under,white,male,13,1,1
2011001335786,1,19 and under,white,male,15,1,1
2011001335786,1,19 and under,white,male,10,1,1
2011001360228,1,19 and under,white,male,18,1,1
2011001387508,1,19 and under,white,male,7,1,1
2011001387508,1,19 and under,white,male,2,1,1
2011001388750,1,19 and under,white,male,17,1,1
2011001391785,1,19 and under,white,male,13,1,1
2011001400159,1,19 and under,white,male,12,1,1
2011001405224,1,19 and under,white,male,7,1,1
2011001405224,1,19 and under,white,male,3,1,1
2011001426499,1,19 and under,white,male,18,1,1
2011001427367,1,19 and under,white,male,19,1,1
2011001439583,1,19 and under,white,male,14,1,1
2011001439583,1,19 and under,white,male,11,1,1
2011001439758,1,19 and under,white,male,6,1,1
2011001464512,1,19 and under,white,male,15,1,1
2011001475098,1,19 and under,white,male,19,1,1
2011001484429,1,19 and under,white,male,4,1,1
2012000017760,1,19 and under,white,female,5,2,1
2012000042994,1,19 and under,white,female,16,2,1
2012000066871,1,19 and under,white,female,11,2,1
2012000085560,1,19 and under,white,female,6,2,1
2012000136005,1,19 and under,white,female,2,2,1
2012000152605,1,19 and under,white,female,6,2,1
2012000152605,1,19 and under,white,female,1,2,1
2012000170065,1,19 and under,white,female,17,2,1
2012000170065,1,19 and under,white,female,14,2,1
2012000175548,1,19 and under,white,female,17,2,1
2012000175548,1,19 and under,white,female,14,2,1
2012000175548,1,19 and under,white,female,13,2,1
2012000189231,1,19 and under,white,female,5,2,1
2012000189231,1,19 and under,white,female,15,2,1
2012000195272,1,19 and under,white,female,14,2,1
2012000200087,1,19 and under,white,female,7,2,1
2012000203756,1,19 and under,white,female,15,2,1
2012000212891,1,19 and under,white,female,2,2,1
2012000212891,1,19 and under,white,female,0,2,1
2012000218672,1,19 and under,white,female,18,2,1
2012000218672,1,19 and under,white,female,16,2,1
2012000223896,1,19 and under,white,female,6,2,1
2012000223896,1,19 and under,white,female,5,2,1
2012000223896,1,19 and under,white,female,1,2,1
2012000230064,1,19 and under,white,female,18,2,1
2012000263114,1,19 and under,white,female,15,2,1
2012000263251,1,19 and under,white,female,7,2,1
2012000273310,1,19 and under,white,female,1,2,1
2012000310353,1,19 and under,white,female,5,2,1
2012000314576,1,19 and under,white,female,10,2,1
2012000337296,1,19 and under,white,female,5,2,1
2012000344059,1,19 and under,white,female,16,2,1
2012000367631,1,19 and under,white,female,9,2,1
2012000369102,1,19 and under,white,female,6,2,1
2012000369636,1,19 and under,white,female,3,2,1
2012000369831,1,19 and under,white,female,3,2,1
2012000373532,1,19 and under,white,female,9,2,1
2012000378390,1,19 and under,white,female,16,2,1
2012000378390,1,19 and under,white,female,13,2,1
2012000378439,1,19 and under,white,female,12,2,1
2012000386787,1,19 and under,white,female,5,2,1
2012000386787,1,19 and under,white,female,3,2,1
2012000386787,1,19 and under,white,female,0,2,1
2012000398030,1,19 and under,white,female,5,2,1
2012000402393,1,19 and under,white,female,8,2,1
2012000496330,1,19 and under,white,female,15,2,1
2012000516314,1,19 and under,white,female,15,2,1
2012000522864,1,19 and under,white,female,5,2,1
2012000522864,1,19 and under,white,female,2,2,1
2012000540036,1,19 and under,white,female,3,2,1
2012000543772,1,19 and under,white,female,14,2,1
2012000557035,1,19 and under,white,female,12,2,1
2012000564340,1,19 and under,white,female,5,2,1
2012000564340,1,19 and under,white,female,2,2,1
2012000568624,1,19 and under,white,female,3,2,1
2012000568624,1,19 and under,white,female,1,2,1
2012000580252,1,19 and under,white,female,19,2,1
2012000615007,1,19 and under,white,female,16,2,1
2012000624361,1,19 and under,white,female,17,2,1
2012000624361,1,19 and under,white,female,13,2,1
2012000624361,1,19 and under,white,female,4,2,1
2012000624788,1,19 and under,white,female,13,2,1
2012000624788,1,19 and under,white,female,10,2,1
2012000642871,1,19 and under,white,female,11,2,1
2012000644053,1,19 and under,white,female,7,2,1
2012000644053,1,19 and under,white,female,3,2,1
2012000646653,1,19 and under,white,female,5,2,1
2012000650932,1,19 and under,white,female,18,2,1
2012000688446,1,19 and under,white,female,4,2,1
2012000693999,1,19 and under,white,female,0,2,1
2012000697704,1,19 and under,white,female,0,2,1
2012000707145,1,19 and under,white,female,7,2,1
2012000707145,1,19 and under,white,female,4,2,1
2012000731177,1,19 and under,white,female,6,2,1
2012000733522,1,19 and under,white,female,1,2,1
2012000737274,1,19 and under,white,female,4,2,1
2012000741399,1,19 and under,white,female,9,2,1
2012000749365,1,19 and under,white,female,5,2,1
2012000756596,1,19 and under,white,female,15,2,1
2012000783650,1,19 and under,white,female,12,2,1
2012000787097,1,19 and under,white,female,4,2,1
2012000827008,1,19 and under,white,female,18,2,1
2012000833471,1,19 and under,white,female,13,2,1
2012000851610,1,19 and under,white,female,15,2,1
2012000853550,1,19 and under,white,female,19,2,1
2012000853550,1,19 and under,white,female,16,2,1
2012000882344,1,19 and under,white,female,7,2,1
2012000882344,1,19 and under,white,female,5,2,1
2012000916618,1,19 and under,white,female,17,2,1
2012000916618,1,19 and under,white,female,14,2,1
2012000916618,1,19 and under,white,female,13,2,1
2012000916618,1,19 and under,white,female,7,2,1
2012000916618,1,19 and under,white,female,3,2,1
2012000931816,1,19 and under,white,female,10,2,1
2012000935929,1,19 and under,white,female,14,2,1
2012000935929,1,19 and under,white,female,3,2,1
2012000935929,1,19 and under,white,female,18,2,1
2012000977896,1,19 and under,white,female,9,2,1
2012000984911,1,19 and under,white,female,1,2,1
2012000988040,1,19 and under,white,female,18,2,1
2012000999624,1,19 and under,white,female,16,2,1
2012001031720,1,19 and under,white,female,5,2,1
2012001042298,1,19 and under,white,female,7,2,1
2012001145110,1,19 and under,white,female,6,2,1
2012001145110,1,19 and under,white,female,4,2,1
2012001161528,1,19 and under,white,female,5,2,1
2012001178650,1,19 and under,white,female,13,2,1
2012001179620,1,19 and under,white,female,17,2,1
2012001179620,1,19 and under,white,female,12,2,1
2012001192624,1,19 and under,white,female,12,2,1
2012001196715,1,19 and under,white,female,15,2,1
2012001210058,1,19 and under,white,female,8,2,1
2012001210058,1,19 and under,white,female,5,2,1
2012001220114,1,19 and under,white,female,15,2,1
2012001266808,1,19 and under,white,female,2,2,1
2012001275274,1,19 and under,white,female,9,2,1
2012001289165,1,19 and under,white,female,4,2,1
2012001320822,1,19 and under,white,female,1,2,1
2012001331745,1,19 and under,white,female,5,2,1
2012001352450,1,19 and under,white,female,18,2,1
2012001355962,1,19 and under,white,female,11,2,1
2012001368078,1,19 and under,white,female,19,2,1
2012001379111,1,19 and under,white,female,6,2,1
2012001419371,1,19 and under,white,female,9,2,1
2012001451436,1,19 and under,white,female,2,2,1
2012001476110,1,19 and under,white,female,0,2,1
2012001489463,1,19 and under,white,female,9,2,1
2012001489463,1,19 and under,white,female,3,2,1
2013000004270,1,19 and under,white,female,12,2,1
2013000008631,1,19 and under,white,female,0,2,1
2013000016589,1,19 and under,white,female,13,2,1
2013000021213,1,19 and under,white,female,10,2,1
2013000021213,1,19 and under,white,female,9,2,1
2013000024254,1,19 and under,white,female,3,2,1
2013000032524,1,19 and under,white,female,5,2,1
2013000067610,1,19 and under,white,female,7,2,1
2013000067610,1,19 and under,white,female,6,2,1
2013000112252,1,19 and under,white,female,8,2,1
2013000120678,1,19 and under,white,female,6,2,1
2013000120678,1,19 and under,white,female,5,2,1
2013000124687,1,19 and under,white,female,15,2,1
2013000132369,1,19 and under,white,female,17,2,1
2013000141436,1,19 and under,white,female,3,2,1
2013000147738,1,19 and under,white,female,2,2,1
2013000147738,1,19 and under,white,female,0,2,1
2013000169277,1,19 and under,white,female,16,2,1
2013000169277,1,19 and under,white,female,9,2,1
2013000203131,1,19 and under,white,female,4,2,1
2013000226969,1,19 and under,white,female,4,2,1
2013000235811,1,19 and under,white,female,16,2,1
2013000243054,1,19 and under,white,female,1,2,1
2013000243949,1,19 and under,white,female,16,2,1
2013000254257,1,19 and under,white,female,19,2,1
2013000278987,1,19 and under,white,female,5,2,1
2013000319522,1,19 and under,white,female,5,2,1
2013000367305,1,19 and under,white,female,6,2,1
2013000367305,1,19 and under,white,female,3,2,1
2013000371835,1,19 and under,white,female,2,2,1
2013000461819,1,19 and under,white,female,9,2,1
2013000491796,1,19 and under,white,female,4,2,1
2013000491796,1,19 and under,white,female,3,2,1
2013000505443,1,19 and under,white,female,10,2,1
2013000517676,1,19 and under,white,female,11,2,1
2013000550773,1,19 and under,white,female,1,2,1
2013000571476,1,19 and under,white,female,1,2,1
2013000573328,1,19 and under,white,female,19,2,1
2013000580729,1,19 and under,white,female,2,2,1
2013000581101,1,19 and under,white,female,9,2,1
2013000590871,1,19 and under,white,female,19,2,1
2013000591180,1,19 and under,white,female,3,2,1
2013000591180,1,19 and under,white,female,1,2,1
2013000605353,1,19 and under,white,female,4,2,1
2013000611232,1,19 and under,white,female,11,2,1
2013000626148,1,19 and under,white,female,19,2,1
2013000626148,1,19 and under,white,female,17,2,1
2013000641222,1,19 and under,white,female,9,2,1
2013000690709,1,19 and under,white,female,2,2,1
2013000690709,1,19 and under,white,female,5,2,1
2013000693168,1,19 and under,white,female,6,2,1
2013000693168,1,19 and under,white,female,4,2,1
2013000701152,1,19 and under,white,female,17,2,1
2013000706882,1,19 and under,white,female,4,2,1
2013000710273,1,19 and under,white,female,4,2,1
2013000710273,1,19 and under,white,female,3,2,1
2013000716159,1,19 and under,white,female,10,2,1
2013000726188,1,19 and under,white,female,8,2,1
2013000727745,1,19 and under,white,female,13,2,1
2013000728409,1,19 and under,white,female,4,2,1
2013000747804,1,19 and under,white,female,16,2,1
2013000747804,1,19 and under,white,female,13,2,1
2013000747804,1,19 and under,white,female,11,2,1
2013000756961,1,19 and under,white,female,10,2,1
2013000756961,1,19 and under,white,female,8,2,1
2013000756961,1,19 and under,white,female,4,2,1
2013000763257,1,19 and under,white,female,4,2,1
2013000775261,1,19 and under,white,female,9,2,1
2013000788043,1,19 and under,white,female,15,2,1
2013000788043,1,19 and under,white,female,11,2,1
2013000788043,1,19 and under,white,female,7,2,1
2013000821720,1,19 and under,white,female,4,2,1
2013000822236,1,19 and under,white,female,2,2,1
2013000865858,1,19 and under,white,female,3,2,1
2013000867582,1,19 and under,white,female,2,2,1
2013000867783,1,19 and under,white,female,4,2,1
2013000868046,1,19 and under,white,female,3,2,1
2013000868408,1,19 and under,white,female,4,2,1
2013000879067,1,19 and under,white,female,14,2,1
2013000887734,1,19 and under,white,female,9,2,1
2013000896392,1,19 and under,white,female,10,2,1
2013000903156,1,19 and under,white,female,3,2,1
2013000903156,1,19 and under,white,female,9,2,1
2013000944526,1,19 and under,white,female,5,2,1
2013000965164,1,19 and under,white,female,4,2,1
2013000990924,1,19 and under,white,female,13,2,1
2013001014415,1,19 and under,white,female,19,2,1
2013001014543,1,19 and under,white,female,12,2,1
2013001016679,1,19 and under,white,female,0,2,1
2013001022404,1,19 and under,white,female,4,2,1
2013001053620,1,19 and under,white,female,11,2,1
2013001068603,1,19 and under,white,female,3,2,1
2013001091360,1,19 and under,white,female,6,2,1
2013001113515,1,19 and under,white,female,12,2,1
2013001151116,1,19 and under,white,female,19,2,1
2013001157638,1,19 and under,white,female,10,2,1
2013001157638,1,19 and under,white,female,5,2,1
2013001159920,1,19 and under,white,female,19,2,1
2013001159920,1,19 and under,white,female,0,2,1
2013001200176,1,19 and under,white,female,15,2,1
2013001200176,1,19 and under,white,female,11,2,1
2013001226456,1,19 and under,white,female,5,2,1
2013001234903,1,19 and under,white,female,5,2,1
2013001234903,1,19 and under,white,female,6,2,1
2013001241714,1,19 and under,white,female,14,2,1
2013001241714,1,19 and under,white,female,18,2,1
2013001279114,1,19 and under,white,female,8,2,1
2013001288884,1,19 and under,white,female,2,2,1
2013001318290,1,19 and under,white,female,9,2,1
2013001323909,1,19 and under,white,female,12,2,1
2013001323909,1,19 and under,white,female,9,2,1
2013001335983,1,19 and under,white,female,12,2,1
2013001353110,1,19 and under,white,female,16,2,1
2013001362271,1,19 and under,white,female,16,2,1
2013001362271,1,19 and under,white,female,13,2,1
2013001362271,1,19 and under,white,female,11,2,1
2013001368142,1,19 and under,white,female,11,2,1
2013001371845,1,19 and under,white,female,2,2,1
2013001414916,1,19 and under,white,female,10,2,1
2013001429683,1,19 and under,white,female,8,2,1
2013001429683,1,19 and under,white,female,5,2,1
2013001429705,1,19 and under,white,female,9,2,1
2013001429705,1,19 and under,white,female,4,2,1
2013001429705,1,19 and under,white,female,3,2,1
2013001443273,1,19 and under,white,female,11,2,1
2013001476457,1,19 and under,white,female,12,2,1
2009000011122,1,19 and under,white,female,18,2,1
2009000016369,1,19 and under,white,female,11,2,1
2009000020880,1,19 and under,white,female,4,2,1
2009000020880,1,19 and under,white,female,10,2,1
2009000029795,1,19 and under,white,female,17,2,1
2009000033067,1,19 and under,white,female,1,2,1
2009000035821,1,19 and under,white,female,6,2,1
2009000035821,1,19 and under,white,female,4,2,1
2009000036105,1,19 and under,white,female,14,2,1
2009000042831,1,19 and under,white,female,4,2,1
2009000070816,1,19 and under,white,female,2,2,1
2009000074729,1,19 and under,white,female,2,2,1
2009000074729,1,19 and under,white,female,2,2,1
2009000074729,1,19 and under,white,female,14,2,1
2009000090478,1,19 and under,white,female,18,2,1
2009000090478,1,19 and under,white,female,15,2,1
2009000094113,1,19 and under,white,female,15,2,1
2009000106453,1,19 and under,white,female,13,2,1
2009000129435,1,19 and under,white,female,11,2,1
2009000134448,1,19 and under,white,female,17,2,1
2009000144447,1,19 and under,white,female,13,2,1
2009000147478,1,19 and under,white,female,4,2,1
2009000147478,1,19 and under,white,female,3,2,1
2009000184301,1,19 and under,white,female,17,2,1
2009000210486,1,19 and under,white,female,16,2,1
2009000228783,1,19 and under,white,female,15,2,1
2009000228783,1,19 and under,white,female,13,2,1
2009000228783,1,19 and under,white,female,6,2,1
2009000247667,1,19 and under,white,female,5,2,1
2009000261052,1,19 and under,white,female,17,2,1
2009000261052,1,19 and under,white,female,19,2,1
2009000261052,1,19 and under,white,female,16,2,1
2009000261052,1,19 and under,white,female,14,2,1
2009000265902,1,19 and under,white,female,11,2,1
2009000266008,1,19 and under,white,female,8,2,1
2009000274572,1,19 and under,white,female,13,2,1
2009000274572,1,19 and under,white,female,15,2,1
2009000280020,1,19 and under,white,female,7,2,1
2009000280020,1,19 and under,white,female,5,2,1
2009000280020,1,19 and under,white,female,5,2,1
2009000301607,1,19 and under,white,female,2,2,1
2009000301607,1,19 and under,white,female,19,2,1
2009000305891,1,19 and under,white,female,9,2,1
2009000324427,1,19 and under,white,female,9,2,1
2009000330554,1,19 and under,white,female,0,2,1
2009000336969,1,19 and under,white,female,12,2,1
2009000364650,1,19 and under,white,female,8,2,1
2009000367879,1,19 and under,white,female,6,2,1
2009000367879,1,19 and under,white,female,12,2,1
2009000387970,1,19 and under,white,female,9,2,1
2009000387970,1,19 and under,white,female,7,2,1
2009000394779,1,19 and under,white,female,2,2,1
2009000406597,1,19 and under,white,female,5,2,1
2009000435634,1,19 and under,white,female,13,2,1
2009000435634,1,19 and under,white,female,11,2,1
2009000435634,1,19 and under,white,female,2,2,1
2009000438818,1,19 and under,white,female,9,2,1
2009000441591,1,19 and under,white,female,6,2,1
2009000441591,1,19 and under,white,female,1,2,1
2009000448088,1,19 and under,white,female,13,2,1
2009000448088,1,19 and under,white,female,8,2,1
2009000454013,1,19 and under,white,female,17,2,1
2009000455972,1,19 and under,white,female,2,2,1
2009000457663,1,19 and under,white,female,17,2,1
2009000463971,1,19 and under,white,female,5,2,1
2009000482234,1,19 and under,white,female,16,2,1
2009000485657,1,19 and under,white,female,10,2,1
2009000486697,1,19 and under,white,female,19,2,1
2009000486697,1,19 and under,white,female,17,2,1
2009000497063,1,19 and under,white,female,11,2,1
2009000498864,1,19 and under,white,female,13,2,1
2009000498864,1,19 and under,white,female,3,2,1
2009000514149,1,19 and under,white,female,7,2,1
2009000522952,1,19 and under,white,female,17,2,1
2009000524722,1,19 and under,white,female,17,2,1
2009000530691,1,19 and under,white,female,13,2,1
2009000530691,1,19 and under,white,female,10,2,1
2009000532826,1,19 and under,white,female,12,2,1
2009000532826,1,19 and under,white,female,5,2,1
2009000544634,1,19 and under,white,female,6,2,1
2009000545628,1,19 and under,white,female,17,2,1
2009000550155,1,19 and under,white,female,19,2,1
2009000550751,1,19 and under,white,female,8,2,1
2009000557610,1,19 and under,white,female,0,2,1
2009000592443,1,19 and under,white,female,5,2,1
2009000592443,1,19 and under,white,female,3,2,1
2009000616207,1,19 and under,white,female,16,2,1
2009000621657,1,19 and under,white,female,15,2,1
2009000621657,1,19 and under,white,female,10,2,1
2009000621657,1,19 and under,white,female,10,2,1
2009000621657,1,19 and under,white,female,6,2,1
2009000621657,1,19 and under,white,female,0,2,1
2009000684887,1,19 and under,white,female,12,2,1
2009000684887,1,19 and under,white,female,12,2,1
2009000708573,1,19 and under,white,female,17,2,1
2009000710310,1,19 and under,white,female,9,2,1
2009000712747,1,19 and under,white,female,7,2,1
2009000712747,1,19 and under,white,female,3,2,1
2009000722669,1,19 and under,white,female,4,2,1
2009000733311,1,19 and under,white,female,1,2,1
2009000736484,1,19 and under,white,female,7,2,1
2009000749650,1,19 and under,white,female,3,2,1
2009000773302,1,19 and under,white,female,17,2,1
2009000773302,1,19 and under,white,female,7,2,1
2009000773723,1,19 and under,white,female,15,2,1
2009000773723,1,19 and under,white,female,13,2,1
2009000774305,1,19 and under,white,female,3,2,1
2009000779358,1,19 and under,white,female,14,2,1
2009000779358,1,19 and under,white,female,9,2,1
2009000802039,1,19 and under,white,female,17,2,1
2009000808270,1,19 and under,white,female,7,2,1
2009000812312,1,19 and under,white,female,19,2,1
2009000813284,1,19 and under,white,female,8,2,1
2009000813284,1,19 and under,white,female,1,2,1
2009000815011,1,19 and under,white,female,15,2,1
2009000821684,1,19 and under,white,female,6,2,1
2009000822264,1,19 and under,white,female,11,2,1
2009000839783,1,19 and under,white,female,5,2,1
2009000839783,1,19 and under,white,female,0,2,1
2009000851957,1,19 and under,white,female,18,2,1
2009000853064,1,19 and under,white,female,6,2,1
2009000864246,1,19 and under,white,female,0,2,1
2009000867824,1,19 and under,white,female,18,2,1
2009000904870,1,19 and under,white,female,12,2,1
2009000915924,1,19 and under,white,female,4,2,1
2009000915924,1,19 and under,white,female,3,2,1
2009000915924,1,19 and under,white,female,1,2,1
2009000964890,1,19 and under,white,female,19,2,1
2009000975912,1,19 and under,white,female,7,2,1
2009001002015,1,19 and under,white,female,17,2,1
2009001002015,1,19 and under,white,female,4,2,1
2009001008269,1,19 and under,white,female,18,2,1
2009001008269,1,19 and under,white,female,16,2,1
2009001008269,1,19 and under,white,female,17,2,1
2009001008572,1,19 and under,white,female,18,2,1
2009001010407,1,19 and under,white,female,15,2,1
2009001019133,1,19 and under,white,female,7,2,1
2009001021749,1,19 and under,white,female,18,2,1
2009001031397,1,19 and under,white,female,17,2,1
2009001033211,1,19 and under,white,female,7,2,1
2009001033211,1,19 and under,white,female,17,2,1
2009001049601,1,19 and under,white,female,18,2,1
2009001059800,1,19 and under,white,female,16,2,1
2009001059800,1,19 and under,white,female,10,2,1
2009001066105,1,19 and under,white,female,18,2,1
2009001066105,1,19 and under,white,female,0,2,1
2009001072207,1,19 and under,white,female,8,2,1
2009001086453,1,19 and under,white,female,7,2,1
2009001086453,1,19 and under,white,female,4,2,1
2009001090642,1,19 and under,white,female,19,2,1
2009001091219,1,19 and under,white,female,4,2,1
2009001091219,1,19 and under,white,female,3,2,1
2009001095836,1,19 and under,white,female,8,2,1
2009001133798,1,19 and under,white,female,3,2,1
2009001148574,1,19 and under,white,female,0,2,1
2009001149579,1,19 and under,white,female,12,2,1
2009001169522,1,19 and under,white,female,4,2,1
2009001199134,1,19 and under,white,female,5,2,1
2009001199134,1,19 and under,white,female,0,2,1
2009001202887,1,19 and under,white,female,6,2,1
2009001202887,1,19 and under,white,female,5,2,1
2009001204966,1,19 and under,white,female,6,2,1
2009001220486,1,19 and under,white,female,14,2,1
2009001220486,1,19 and under,white,female,2,2,1
