state,pumano,hhid,serialno,inc,child,veh,wkr
35,500,4882,2.01E+12,4,2,5,2
35,603,4883,2.01E+12,3,2,3,2
35,500,4884,2.01E+12,1,1,2,1
35,605,4885,2.01E+12,4,1,5,4
35,604,4886,2.01E+12,2,1,2,2
35,602,4887,2.01E+12,5,2,3,2
35,500,4888,2.01E+12,1,2,3,2
35,500,4889,2.01E+12,5,1,5,3
35,601,4890,2.01E+12,5,2,5,4
35,500,4891,2.01E+12,2,1,4,2
35,603,4892,2.01E+12,5,2,3,3
35,602,4893,2.01E+12,2,2,2,2
35,602,4894,2.01E+12,2,1,2,1
35,500,4895,2.01E+12,3,2,2,2
35,602,4896,2.01E+12,1,2,1,2
35,500,4897,2.01E+12,2,1,3,2
35,604,4898,2.01E+12,3,2,2,2
35,602,4899,2.01E+12,4,1,3,3
35,500,4900,2.01E+12,2,2,3,2
35,605,4901,2.01E+12,2,1,3,3
35,602,4902,2.01E+12,5,1,5,4
35,602,4903,2.01E+12,5,2,2,1
35,603,4904,2.01E+12,3,2,3,2
35,601,4905,2.01E+12,2,2,2,2
35,500,4906,2.01E+12,2,2,2,2
35,603,4907,2.01E+12,2,2,2,1
35,604,4908,2.01E+12,3,2,2,2
35,604,4909,2.01E+12,3,2,2,2
35,602,4910,2.01E+12,4,2,2,2
35,601,4911,2.01E+12,5,2,4,1
35,601,4912,2.01E+12,1,2,1,1
35,500,4913,2.01E+12,2,1,3,2
35,603,4914,2.01E+12,5,2,4,4
35,601,4915,2.01E+12,3,2,3,1
35,500,4916,2.01E+12,3,2,2,2
35,605,4917,2.01E+12,1,2,2,2
35,500,4918,2.01E+12,3,2,4,1
35,603,4919,2.01E+12,3,2,3,1
35,500,4920,2.01E+12,4,2,5,3
35,602,4921,2.01E+12,4,2,3,2
35,500,4922,2.01E+12,2,2,1,1
35,603,4923,2.01E+12,5,1,5,4
35,500,4924,2.01E+12,3,2,3,2
35,605,4925,2.01E+12,3,1,4,3
35,604,4926,2.01E+12,1,2,2,1
35,603,4927,2.01E+12,4,2,2,2
35,601,4928,2.01E+12,4,2,2,1
35,603,4929,2.01E+12,2,2,2,2
35,604,4930,2.01E+12,1,2,1,1
35,602,4931,2.01E+12,1,1,2,1
35,603,4932,2.01E+12,2,2,3,3
35,605,4933,2.01E+12,3,2,3,2
35,601,4934,2.01E+12,1,2,1,1
35,500,4935,2.01E+12,1,1,2,2
35,603,4936,2.01E+12,1,2,2,1
35,500,4937,2.01E+12,3,2,3,2
35,601,4938,2.01E+12,2,2,2,2
35,604,4939,2.01E+12,1,1,3,1
35,603,4940,2.01E+12,1,2,2,2
35,605,4941,2.01E+12,3,2,2,1
35,500,4942,2.01E+12,2,2,3,3
35,601,4943,2.01E+12,3,2,3,2
35,605,4944,2.01E+12,1,1,2,2
35,604,4945,2.01E+12,3,2,2,2
35,500,4946,2.01E+12,2,2,3,2
35,604,4947,2.01E+12,3,2,4,1
35,604,4948,2.01E+12,2,2,2,1
35,500,4949,2.01E+12,2,2,2,1
35,602,4950,2.01E+12,1,1,3,2
35,604,4951,2.01E+12,1,2,1,2
35,601,4952,2.01E+12,5,2,3,3
35,500,4953,2.01E+12,5,2,4,2
35,500,4954,2.01E+12,4,2,5,3
35,500,4955,2.01E+12,5,1,4,3
35,601,4956,2.01E+12,4,2,3,2
35,500,4957,2.01E+12,3,2,5,1
35,500,4958,2.01E+12,4,2,4,2
35,605,4959,2.01E+12,5,1,3,3
35,605,4960,2.01E+12,3,2,3,2
35,604,4961,2.01E+12,3,2,3,3
35,500,4962,2.01E+12,1,2,3,1
35,604,4963,2.01E+12,1,2,1,1
35,500,4964,2.01E+12,3,1,5,1
35,602,4965,2.01E+12,3,2,3,3
35,604,4966,2.01E+12,3,2,3,4
35,500,4967,2.01E+12,2,2,2,1
35,602,4968,2.01E+12,1,2,2,2
35,601,4969,2.01E+12,4,2,3,3
35,603,4970,2.01E+12,2,2,3,3
35,601,4971,2.01E+12,4,2,3,2
35,500,4972,2.01E+12,2,2,2,1
35,605,4973,2.01E+12,2,1,3,2
35,500,4974,2.01E+12,3,1,4,3
35,601,4975,2.01E+12,5,1,4,3
35,604,4976,2.01E+12,1,2,2,2
35,601,4977,2.01E+12,3,1,2,2
35,602,4978,2.01E+12,2,2,2,2
35,500,4979,2.01E+12,5,1,5,4
35,601,4980,2.01E+12,1,2,2,1
35,601,4981,2.01E+12,4,2,3,2
35,601,4982,2.01E+12,2,2,3,2
35,602,4983,2.01E+12,2,1,2,2
35,603,4984,2.01E+12,3,2,2,2
35,605,4985,2.01E+12,5,2,5,4
35,602,4986,2.01E+12,4,2,2,2
35,601,4987,2.01E+12,2,2,2,1
35,602,4988,2.01E+12,5,2,3,2
35,500,4989,2.01E+12,3,1,2,2
35,603,4990,2.01E+12,2,1,3,2
35,602,4991,2.01E+12,1,1,2,2
35,605,4992,2.01E+12,1,2,2,1
35,604,4993,2.01E+12,1,2,2,1
35,604,4994,2.01E+12,5,1,3,3
35,605,4995,2.01E+12,2,1,3,2
35,500,4996,2.01E+12,1,2,2,1
35,602,4997,2.01E+12,2,1,3,2
35,601,4998,2.01E+12,3,2,3,3
35,500,4999,2.01E+12,4,2,3,2
35,601,5000,2.01E+12,5,2,4,3
35,605,5001,2.01E+12,1,1,3,2
35,500,5002,2.01E+12,4,2,3,1
35,605,5003,2.01E+12,1,2,4,1
35,500,5004,2.01E+12,5,2,4,3
35,605,5005,2.01E+12,2,2,2,2
35,602,5006,2.01E+12,1,1,1,1
35,603,5007,2.01E+12,1,1,4,2
35,601,5008,2.01E+12,2,2,3,2
35,605,5009,2.01E+12,4,2,3,1
35,500,5010,2.01E+12,4,2,3,2
35,603,5011,2.01E+12,3,1,4,3
35,500,5012,2.01E+12,5,2,5,2
35,604,5013,2.01E+12,1,2,2,1
35,500,5014,2.01E+12,3,2,4,2
35,605,5015,2.01E+12,4,2,4,2
35,604,5016,2.01E+12,3,1,3,2
35,605,5017,2.01E+12,4,1,3,4
35,601,5018,2.01E+12,3,2,3,1
35,601,5019,2.01E+12,4,2,3,3
35,601,5020,2.01E+12,5,1,4,3
35,500,5021,2.01E+12,1,1,3,2
35,605,5022,2.01E+12,3,2,1,1
35,602,5023,2.01E+12,3,2,2,1
35,604,5024,2.01E+12,3,1,3,3
35,604,5025,2.01E+12,2,2,2,2
35,605,5026,2.01E+12,4,1,2,3
35,500,5027,2.01E+12,3,2,3,1
35,604,5028,2.01E+12,4,2,2,2
35,500,5029,2.01E+12,2,1,3,2
35,604,5030,2.01E+12,5,1,5,4
35,500,5031,2.01E+12,1,2,2,2
35,603,5032,2.01E+12,4,2,4,2
35,601,5033,2.01E+12,3,1,3,3
35,602,5034,2.01E+12,1,2,2,1
35,604,5035,2.01E+12,2,2,3,1
35,601,5036,2.01E+12,4,1,3,2
35,500,5037,2.01E+12,4,2,2,2
35,604,5038,2.01E+12,3,2,4,2
35,500,5039,2.01E+12,2,2,2,2
35,603,5040,2.01E+12,5,2,2,2
35,500,5041,2.01E+12,1,2,2,1
35,602,5042,2.01E+12,3,2,3,1
35,602,5043,2.01E+12,2,2,2,2
35,603,5044,2.01E+12,3,1,4,3
35,603,5045,2.01E+12,2,1,3,3
35,602,5046,2.01E+12,1,2,2,1
35,500,5047,2.01E+12,3,2,3,2
35,602,5048,2.01E+12,4,2,2,2
35,602,5049,2.01E+12,4,2,2,2
35,604,5050,2.01E+12,1,2,2,2
35,604,5051,2.01E+12,3,1,2,3
35,500,5052,2.01E+12,1,1,2,2
35,604,5053,2.01E+12,3,1,2,2
35,500,5054,2.01E+12,3,2,3,1
35,601,5055,2.01E+12,3,2,2,2
35,601,5056,2.01E+12,2,2,3,2
35,500,5057,2.01E+12,4,2,2,1
35,603,5058,2.01E+12,1,2,2,2
35,603,5059,2.01E+12,5,2,4,4
35,604,5060,2.01E+12,5,2,3,2
35,603,5061,2.01E+12,3,2,3,3
35,500,5062,2.01E+12,1,2,2,1
35,603,5063,2.01E+12,5,2,4,3
35,602,5064,2.01E+12,4,2,3,3
35,603,5065,2.01E+12,5,2,3,3
35,500,5066,2.01E+12,5,1,5,3
35,602,5067,2.01E+12,2,2,3,1
35,500,5068,2.01E+12,4,2,3,2
35,500,5069,2.01E+12,1,2,1,1
35,500,5070,2.01E+12,5,1,3,3
35,601,5071,2.01E+12,1,2,2,2
35,603,5072,2.01E+12,1,2,1,1
35,604,5073,2.01E+12,1,2,2,1
35,604,5074,2.01E+12,3,2,3,2
35,605,5075,2.01E+12,3,1,4,3
35,602,5076,2.01E+12,3,2,4,3
35,604,5077,2.01E+12,4,1,4,3
35,602,5078,2.01E+12,5,1,3,3
35,500,5079,2.01E+12,2,2,2,1
35,500,5080,2.01E+12,4,2,2,1
35,601,5081,2.01E+12,5,1,4,3
35,604,5082,2.01E+12,1,2,3,2
35,605,5083,2.01E+12,2,1,3,3
35,500,5084,2.01E+12,3,2,3,2
35,500,5085,2.01E+12,2,2,4,2
35,601,5086,2.01E+12,5,2,3,3
35,601,5087,2.01E+12,3,2,5,3
35,602,5088,2.01E+12,2,1,3,3
35,604,5089,2.01E+12,3,2,3,2
35,601,5090,2.01E+12,4,2,3,1
35,601,5091,2.01E+12,4,2,5,3
35,603,5092,2.01E+12,4,1,3,3
35,604,5093,2.01E+12,4,2,5,4
35,604,5094,2.01E+12,2,2,2,1
35,602,5095,2.01E+12,2,1,2,2
35,601,5096,2.01E+12,2,2,2,1
35,605,5097,2.01E+12,1,1,4,1
35,605,5098,2.01E+12,1,2,2,1
35,601,5099,2.01E+12,3,2,3,2
35,605,5100,2.01E+12,3,1,2,3
35,500,5101,2.01E+12,1,1,3,3
35,603,5102,2.01E+12,5,2,3,3
35,601,5103,2.01E+12,5,2,4,3
35,601,5104,2.01E+12,3,2,3,3
35,601,5105,2.01E+12,5,2,4,1
35,603,5106,2.01E+12,5,2,2,1
35,500,5107,2.01E+12,4,2,3,2
35,500,5108,2.01E+12,1,2,5,2
35,603,5109,2.01E+12,4,2,3,1
35,605,5110,2.01E+12,1,1,4,2
35,601,5111,2.01E+12,3,1,2,2
35,500,5112,2.01E+12,4,2,4,3
35,601,5113,2.01E+12,2,2,3,2
35,602,5114,2.01E+12,4,1,1,4
35,500,5115,2.01E+12,4,2,5,3
35,602,5116,2.01E+12,4,1,3,3
35,602,5117,2.01E+12,4,1,3,3
35,605,5118,2.01E+12,1,2,3,2
35,602,5119,2.01E+12,1,1,2,1
35,601,5120,2.01E+12,4,2,3,3
35,602,5121,2.01E+12,2,2,2,1
35,500,5122,2.01E+12,3,1,3,2
35,500,5123,2.01E+12,1,1,3,1
35,602,5124,2.01E+12,5,2,3,3
35,603,5125,2.01E+12,5,1,3,3
35,500,5126,2.01E+12,1,2,2,1
35,604,5127,2.01E+12,3,2,3,3
35,603,5128,2.01E+12,3,2,2,2
35,601,5129,2.01E+12,2,2,3,2
35,500,5130,2.01E+12,2,1,3,2
35,500,5131,2.01E+12,4,2,3,2
35,500,5132,2.01E+12,4,2,5,3
35,605,5133,2.01E+12,2,1,4,2
35,601,5134,2.01E+12,5,1,3,3
35,601,5135,2.01E+12,4,2,2,2
35,603,5136,2.01E+12,2,1,2,2
35,604,5137,2.01E+12,5,1,3,2
35,601,5138,2.01E+12,2,1,4,3
35,605,5139,2.01E+12,2,2,2,1
35,602,5140,2.01E+12,2,2,3,1
35,602,5141,2.01E+12,5,2,4,4
35,603,5142,2.01E+12,3,1,3,3
35,603,5143,2.01E+12,1,2,2,2
35,602,5144,2.01E+12,3,1,3,2
35,500,5145,2.01E+12,3,2,2,2
35,605,5146,2.01E+12,4,1,3,3
35,604,5147,2.01E+12,2,2,2,2
35,602,5148,2.01E+12,2,2,2,1
35,500,5149,2.01E+12,3,1,3,2
35,604,5150,2.01E+12,2,2,2,1
35,500,5151,2.01E+12,2,2,3,1
35,601,5152,2.01E+12,3,2,2,2
35,604,5153,2.01E+12,2,2,2,2
35,603,5154,2.01E+12,4,2,3,3
35,604,5155,2.01E+12,4,2,4,3
35,604,5156,2.01E+12,5,1,3,3
35,605,5157,2.01E+12,5,1,4,4
35,500,5158,2.01E+12,4,2,5,4
35,500,5159,2.01E+12,5,2,3,2
35,605,5160,2.01E+12,1,2,2,1
35,500,5161,2.01E+12,4,2,4,4
35,603,5162,2.01E+12,5,2,3,3
35,500,5163,2.01E+12,1,2,3,1
35,601,5164,2.01E+12,3,2,2,1
35,500,5165,2.01E+12,2,2,2,1
35,602,5166,2.01E+12,4,2,3,3
35,602,5167,2.01E+12,1,2,2,1
35,605,5168,2.01E+12,1,2,2,1
35,601,5169,2.01E+12,1,2,2,1
35,500,5170,2.01E+12,1,1,3,2
35,601,5171,2.01E+12,5,1,3,2
35,603,5172,2.01E+12,4,2,3,1
35,602,5173,2.01E+12,2,2,2,1
35,603,5174,2.01E+12,3,1,3,3
35,605,5175,2.01E+12,2,1,3,4
35,500,5176,2.01E+12,4,2,5,3
35,603,5177,2.01E+12,2,1,3,2
35,601,5178,2.01E+12,3,2,2,2
35,500,5179,2.01E+12,3,2,4,2
35,603,5180,2.01E+12,4,2,3,1
35,601,5181,2.01E+12,4,2,3,1
35,500,5182,2.01E+12,5,2,4,1
35,602,5183,2.01E+12,2,2,2,1
35,603,5184,2.01E+12,4,1,5,4
35,603,5185,2.01E+12,3,2,3,2
35,500,5186,2.01E+12,5,1,2,2
35,601,5187,2.01E+12,2,2,1,1
35,601,5188,2.01E+12,4,2,4,3
35,604,5189,2.01E+12,1,2,2,1
35,603,5190,2.01E+12,5,2,3,2
35,602,5191,2.01E+12,4,2,3,3
35,603,5192,2.01E+12,4,1,4,3
35,601,5193,2.01E+12,4,1,4,3
35,604,5194,2.01E+12,2,1,3,2
35,604,5195,2.01E+12,1,1,2,1
35,601,5196,2.01E+12,1,2,2,2
35,605,5197,2.01E+12,4,1,5,2
35,604,5198,2.01E+12,2,2,2,2
35,602,5199,2.01E+12,4,2,3,2
35,500,5200,2.01E+12,1,2,2,2
35,605,5201,2.01E+12,2,1,3,2
35,603,5202,2.01E+12,3,2,2,1
35,604,5203,2.01E+12,4,2,3,2
35,602,5204,2.01E+12,5,1,2,2
35,602,5205,2.01E+12,2,2,4,3
35,602,5206,2.01E+12,1,1,3,2
35,603,5207,2.01E+12,5,2,2,2
35,604,5208,2.01E+12,4,1,4,3
35,604,5209,2.01E+12,3,1,3,3
35,500,5210,2.01E+12,1,2,2,2
35,500,5211,2.01E+12,2,2,2,3
35,603,5212,2.01E+12,2,2,2,1
35,602,5213,2.01E+12,3,2,2,1
35,601,5214,2.01E+12,2,2,4,1
35,605,5215,2.01E+12,4,2,3,2
35,602,5216,2.01E+12,3,2,2,1
35,601,5217,2.01E+12,4,2,3,1
35,604,5218,2.01E+12,3,1,1,3
35,601,5219,2.01E+12,5,2,4,4
35,601,5220,2.01E+12,5,2,3,3
35,601,5221,2.01E+12,3,2,2,1
35,500,5222,2.01E+12,2,1,2,2
35,601,5223,2.01E+12,1,2,2,2
35,605,5224,2.01E+12,1,1,3,1
35,500,5225,2.01E+12,2,2,2,2
35,605,5226,2.01E+12,1,1,2,1
35,601,5227,2.01E+12,5,2,3,2
35,603,5228,2.01E+12,5,2,5,3
35,605,5229,2.01E+12,3,1,4,4
35,500,5230,2.01E+12,2,2,3,3
35,603,5231,2.01E+12,2,2,2,2
35,601,5232,2.01E+12,4,1,3,2
35,500,5233,2.01E+12,3,1,4,2
35,601,5234,2.01E+12,5,2,3,1
35,602,5235,2.01E+12,4,1,2,2
35,602,5236,2.01E+12,5,2,2,1
35,602,5237,2.01E+12,1,2,3,2
35,604,5238,2.01E+12,4,2,2,1
35,500,5239,2.01E+12,1,1,1,1
35,603,5240,2.01E+12,1,2,2,1
35,602,5241,2.01E+12,3,1,3,3
35,602,5242,2.01E+12,3,2,5,3
35,604,5243,2.01E+12,2,2,3,2
35,603,5244,2.01E+12,3,2,2,1
35,605,5245,2.01E+12,3,1,2,3
35,602,5246,2.01E+12,3,2,2,2
35,605,5247,2.01E+12,2,1,2,2
35,603,5248,2.01E+12,4,2,5,2
35,500,5249,2.01E+12,2,1,2,2
35,604,5250,2.01E+12,1,2,1,1
35,605,5251,2.01E+12,2,1,3,2
35,604,5252,2.01E+12,4,2,3,4
35,602,5253,2.01E+12,3,2,2,2
35,601,5254,2.01E+12,3,2,2,2
35,604,5255,2.01E+12,5,2,4,2
35,603,5256,2.01E+12,5,2,3,3
35,603,5257,2.01E+12,4,2,3,3
35,602,5258,2.01E+12,2,2,2,2
35,601,5259,2.01E+12,3,2,4,1
35,500,5260,2.01E+12,1,2,2,1
35,601,5261,2.01E+12,5,2,3,3
35,602,5262,2.01E+12,3,1,3,2
35,500,5263,2.01E+12,2,2,3,3
35,500,5264,2.01E+12,1,2,1,1
35,601,5265,2.01E+12,1,2,5,3
35,604,5266,2.01E+12,1,2,1,1
35,603,5267,2.01E+12,1,1,3,3
35,601,5268,2.01E+12,5,2,3,2
35,605,5269,2.01E+12,3,2,4,2
35,500,5270,2.01E+12,4,1,5,2
35,500,5271,2.01E+12,1,2,3,1
35,601,5272,2.01E+12,2,2,3,3
35,601,5273,2.01E+12,5,2,5,4
35,601,5274,2.01E+12,4,2,3,2
35,601,5275,2.01E+12,4,2,2,2
35,500,5276,2.01E+12,3,2,2,2
35,605,5277,2.01E+12,3,1,3,2
35,603,5278,2.01E+12,4,2,2,2
35,500,5279,2.01E+12,4,1,5,3
35,500,5280,2.01E+12,4,2,4,3
35,602,5281,2.01E+12,1,2,2,1
35,500,5282,2.01E+12,4,2,5,3
35,601,5283,2.01E+12,4,2,3,2
35,604,5284,2.01E+12,4,2,2,3
35,601,5285,2.01E+12,5,2,2,2
35,500,5286,2.01E+12,3,2,5,2
35,605,5287,2.01E+12,1,1,3,3
35,604,5288,2.01E+12,2,2,3,1
35,500,5289,2.01E+12,3,2,3,3
35,604,5290,2.01E+12,1,1,2,2
35,602,5291,2.01E+12,3,1,3,3
35,500,5292,2.01E+12,2,2,2,2
35,500,5293,2.01E+12,1,2,2,1
35,604,5294,2.01E+12,5,2,4,2
35,603,5295,2.01E+12,5,2,2,1
35,500,5296,2.01E+12,2,2,3,2
35,500,5297,2.01E+12,2,1,3,2
35,604,5298,2.01E+12,4,2,2,2
35,602,5299,2.01E+12,5,1,2,3
35,603,5300,2.01E+12,4,2,3,3
35,605,5301,2.01E+12,3,2,3,2
35,500,5302,2.01E+12,3,2,3,3
35,602,5303,2.01E+12,4,2,3,2
35,603,5304,2.01E+12,3,2,3,1
35,601,5305,2.01E+12,5,2,3,2
35,603,5306,2.01E+12,4,1,3,2
35,605,5307,2.01E+12,3,2,2,2
35,500,5308,2.01E+12,4,1,3,2
35,500,5309,2.01E+12,1,2,3,2
35,603,5310,2.01E+12,4,2,2,3
35,602,5311,2.01E+12,5,1,3,4
35,604,5312,2.01E+12,2,2,2,2
35,601,5313,2.01E+12,1,2,3,1
35,604,5314,2.01E+12,1,2,1,1
35,500,5315,2.01E+12,4,1,3,2
35,603,5316,2.01E+12,4,2,5,2
35,604,5317,2.01E+12,3,2,2,2
35,602,5318,2.01E+12,3,2,1,2
35,603,5319,2.01E+12,2,1,4,3
35,603,5320,2.01E+12,4,1,3,2
35,605,5321,2.01E+12,1,2,2,1
35,500,5322,2.01E+12,1,1,3,3
35,603,5323,2.01E+12,2,2,3,2
35,603,5324,2.01E+12,3,2,3,1
35,602,5325,2.01E+12,3,2,2,2
35,500,5326,2.01E+12,3,2,3,3
35,604,5327,2.01E+12,4,2,3,2
35,500,5328,2.01E+12,4,2,3,3
35,601,5329,2.01E+12,2,1,4,2
35,500,5330,2.01E+12,4,2,4,2
35,500,5331,2.01E+12,5,1,4,3
35,601,5332,2.01E+12,2,2,2,1
35,500,5333,2.01E+12,2,2,2,2
35,605,5334,2.01E+12,3,2,2,2
35,601,5335,2.01E+12,2,2,2,1
35,500,5336,2.01E+12,1,2,2,2
35,601,5337,2.01E+12,4,2,2,2
35,601,5338,2.01E+12,4,2,2,1
35,604,5339,2.01E+12,4,1,2,2
35,601,5340,2.01E+12,1,2,2,1
35,605,5341,2.01E+12,3,2,2,2
35,605,5342,2.01E+12,3,2,4,3
35,603,5343,2.01E+12,2,2,2,1
35,500,5344,2.01E+12,5,2,3,1
35,602,5345,2.01E+12,3,2,2,2
35,601,5346,2.01E+12,2,2,3,1
35,500,5347,2.01E+12,1,2,2,1
35,604,5348,2.01E+12,3,2,3,2
35,605,5349,2.01E+12,3,1,3,2
35,601,5350,2.01E+12,5,2,2,2
35,602,5351,2.01E+12,4,1,4,2
35,602,5352,2.01E+12,2,2,3,2
35,604,5353,2.01E+12,2,2,1,1
35,500,5354,2.01E+12,3,2,5,1
35,602,5355,2.01E+12,5,2,3,2
35,500,5356,2.01E+12,2,2,5,2
35,604,5357,2.01E+12,4,2,3,4
35,602,5358,2.01E+12,1,2,2,1
35,500,5359,2.01E+12,5,2,3,1
35,605,5360,2.01E+12,2,1,2,2
35,604,5361,2.01E+12,5,1,3,3
35,605,5362,2.01E+12,4,2,2,2
35,604,5363,2.01E+12,2,2,2,2
35,601,5364,2.01E+12,5,2,3,1
35,500,5365,2.01E+12,4,1,4,2
35,602,5366,2.01E+12,3,2,2,2
35,602,5367,2.01E+12,4,2,5,2
35,500,5368,2.01E+12,4,1,2,3
35,601,5369,2.01E+12,3,2,3,1
35,602,5370,2.01E+12,2,2,2,2
35,604,5371,2.01E+12,2,2,2,2
35,601,5372,2.01E+12,2,2,2,1
35,601,5373,2.01E+12,1,2,3,1
35,601,5374,2.01E+12,3,1,3,2
35,603,5375,2.01E+12,5,2,4,2
35,605,5376,2.01E+12,5,1,4,3
35,602,5377,2.01E+12,2,2,2,2
35,602,5378,2.01E+12,4,2,3,3
35,601,5379,2.01E+12,1,2,2,1
35,603,5380,2.01E+12,3,2,3,3
35,500,5381,2.01E+12,3,1,4,2
35,500,5382,2.01E+12,2,2,4,1
35,500,5383,2.01E+12,5,2,3,1
35,603,5384,2.01E+12,4,2,4,3
35,604,5385,2.01E+12,1,2,1,1
35,603,5386,2.01E+12,3,2,3,2
35,604,5387,2.01E+12,1,2,1,1
35,500,5388,2.01E+12,4,2,5,4
35,603,5389,2.01E+12,2,2,5,3
35,500,5390,2.01E+12,2,1,3,2
35,500,5391,2.01E+12,4,2,3,2
35,605,5392,2.01E+12,4,1,3,3
35,604,5393,2.01E+12,5,2,5,3
35,605,5394,2.01E+12,2,1,3,2
35,605,5395,2.01E+12,4,1,5,2
35,605,5396,2.01E+12,3,1,2,3
35,601,5397,2.01E+12,3,1,2,2
35,605,5398,2.01E+12,4,2,2,2
35,604,5399,2.01E+12,5,2,2,1
35,605,5400,2.01E+12,2,2,2,1
35,602,5401,2.01E+12,2,2,1,1
35,601,5402,2.01E+12,5,2,4,3
35,601,5403,2.01E+12,2,1,5,2
35,500,5404,2.01E+12,5,1,4,3
35,601,5405,2.01E+12,5,2,3,1
35,601,5406,2.01E+12,3,2,1,2
35,601,5407,2.01E+12,3,2,3,3
35,605,5408,2.01E+12,5,1,5,3
35,602,5409,2.01E+12,5,2,3,3
35,500,5410,2.01E+12,1,1,1,1
35,500,5411,2.01E+12,5,2,3,3
35,602,5412,2.01E+12,2,2,2,1
35,604,5413,2.01E+12,3,1,3,2
35,605,5414,2.01E+12,1,2,3,1
35,604,5415,2.01E+12,2,2,1,1
35,601,5416,2.01E+12,5,2,4,4
35,500,5417,2.01E+12,1,2,3,2
35,500,5418,2.01E+12,5,2,3,3
35,601,5419,2.01E+12,5,1,4,2
35,500,5420,2.01E+12,3,2,4,2
35,500,5421,2.01E+12,5,2,3,2
35,602,5422,2.01E+12,3,1,3,2
35,602,5423,2.01E+12,1,2,1,1
35,605,5424,2.01E+12,2,1,3,3
35,601,5425,2.01E+12,3,2,2,2
35,601,5426,2.01E+12,4,1,3,3
35,602,5427,2.01E+12,2,2,2,2
35,605,5428,2.01E+12,2,2,2,2
35,605,5429,2.01E+12,5,1,3,3
35,500,5430,2.01E+12,3,1,4,3
35,500,5431,2.01E+12,5,1,3,3
35,601,5432,2.01E+12,5,1,3,3
35,604,5433,2.01E+12,3,2,2,2
35,601,5434,2.01E+12,5,2,4,4
35,604,5435,2.01E+12,2,2,2,2
35,604,5436,2.01E+12,1,2,3,2
35,602,5437,2.01E+12,2,2,2,1
35,604,5438,2.01E+12,2,2,3,3
35,603,5439,2.01E+12,2,2,1,1
35,601,5440,2.01E+12,2,2,2,1
35,605,5441,2.01E+12,2,2,2,1
35,603,5442,2.01E+12,5,1,3,3
35,602,5443,2.01E+12,1,2,2,2
35,604,5444,2.01E+12,2,2,4,2
35,601,5445,2.01E+12,3,1,3,2
35,500,5446,2.01E+12,3,1,4,4
35,601,5447,2.01E+12,5,2,3,3
35,500,5448,2.01E+12,2,2,4,2
35,604,5449,2.01E+12,2,2,2,2
35,500,5450,2.01E+12,4,1,5,3
35,601,5451,2.01E+12,2,2,2,2
35,602,5452,2.01E+12,2,2,3,2
35,602,5453,2.01E+12,1,2,2,1
35,603,5454,2.01E+12,1,2,2,2
35,601,5455,2.01E+12,5,2,2,1
35,500,5456,2.01E+12,1,2,2,2
35,605,5457,2.01E+12,2,1,2,2
35,604,5458,2.01E+12,1,2,1,2
35,601,5459,2.01E+12,2,2,3,2
35,602,5460,2.01E+12,5,1,4,3
35,602,5461,2.01E+12,3,2,2,2
35,601,5462,2.01E+12,3,1,2,2
35,603,5463,2.01E+12,4,2,3,2
35,500,5464,2.01E+12,2,2,3,1
35,604,5465,2.01E+12,2,2,2,2
35,603,5466,2.01E+12,4,2,3,2
35,605,5467,2.01E+12,4,1,3,3
35,601,5468,2.01E+12,1,2,2,1
35,605,5469,2.01E+12,3,1,4,3
35,601,5470,2.01E+12,4,2,2,2
35,602,5471,2.01E+12,1,2,2,1
35,604,5472,2.01E+12,4,2,2,3
35,602,5473,2.01E+12,2,2,2,2
35,500,5474,2.01E+12,2,2,2,1
35,601,5475,2.01E+12,5,1,4,3
35,602,5476,2.01E+12,2,2,2,1
35,601,5477,2.01E+12,5,1,2,4
35,500,5478,2.01E+12,4,2,3,2
35,601,5479,2.01E+12,4,2,4,2
35,605,5480,2.01E+12,2,1,4,4
35,500,5481,2.01E+12,1,2,4,1
35,604,5482,2.01E+12,3,1,2,2
35,500,5483,2.01E+12,3,2,3,3
35,604,5484,2.01E+12,1,2,2,2
35,604,5485,2.01E+12,2,2,2,1
35,602,5486,2.01E+12,5,2,3,1
35,602,5487,2.01E+12,4,2,3,3
35,603,5488,2.01E+12,4,2,3,2
35,603,5489,2.01E+12,2,2,3,3
35,604,5490,2.01E+12,3,1,4,2
35,500,5491,2.01E+12,5,1,4,3
35,500,5492,2.01E+12,2,1,3,2
35,601,5493,2.01E+12,3,2,2,1
35,500,5494,2.01E+12,5,1,4,4
35,601,5495,2.01E+12,5,1,4,2
35,603,5496,2.01E+12,4,2,3,3
35,605,5497,2.01E+12,3,2,3,4
35,601,5498,2.01E+12,5,2,5,4
35,500,5499,2.01E+12,5,1,3,3
35,500,5500,2.01E+12,2,2,2,1
35,500,5501,2.01E+12,1,2,2,2
35,601,5502,2.01E+12,5,2,3,1
35,601,5503,2.01E+12,3,2,2,2
35,601,5504,2.01E+12,2,2,3,1
35,500,5505,2.01E+12,5,2,2,3
35,500,5506,2.01E+12,3,1,5,3
35,602,5507,2.01E+12,1,2,3,1
35,604,5508,2.01E+12,1,2,1,1
35,500,5509,2.01E+12,4,2,3,3
35,603,5510,2.01E+12,2,2,2,2
35,605,5511,2.01E+12,4,1,4,3
35,605,5512,2.01E+12,2,1,3,1
35,601,5513,2.01E+12,1,2,2,2
35,604,5514,2.01E+12,1,2,2,1
35,604,5515,2.01E+12,3,2,3,3
35,500,5516,2.01E+12,4,2,3,3
